Platypus_ID,Latitude,Longitude,Nearest_Wetland,Distance
21838,-36.099472,148.257955,,
21840,-42.944997,147.068964,,
21841,-21.16786,148.504853,Eungella Dam,8973.654592562714
21842,-37.732876,145.199073,,
21843,-28.673095,153.490698,Upper Coomera River,54482.249418484826
21844,-35.985542,146.618128,,
21845,-37.752813,145.11736,,
21846,-37.73977,145.21162,,
21847,-31.624805,152.59903,,
21848,-28.029296,152.550015,Dalrymple and Blackfellow Creeks,17031.162325519086
21849,-27.085111,152.952003,Moreton Bay,5061.334305553513
21850,-35.439672,149.802829,,
21851,-30.283638,153.014373,,
21852,-38.106838,144.066639,,
21853,-37.73266,145.242294,,
21854,-17.455518,145.598881,Zillie Falls,6121.679508994595
21855,-37.082343,144.20246,,
21856,-41.450366,145.961072,,
21857,-37.754549,145.118902,,
21858,-27.051472,152.886139,Moreton Bay,12461.856952849925
21859,-37.198993,145.68436,,
21860,-35.439282,149.801655,,
21861,-42.679233,146.785817,,
21862,-36.425191,148.452289,,
21863,-27.489495,152.89233,Greenbank Army Training Area C,16444.54749688834
21864,-33.752087,149.930317,,
21865,-35.349659,148.398714,,
21866,-30.967895,151.347828,,
21867,-28.654083,153.511126,Upper Coomera River,53729.63659540067
21868,-38.531565,143.563557,,
21869,-42.781127,147.068386,,
21870,-31.187418,151.830368,,
21871,-33.383876,149.546103,,
21872,-42.194161,146.536208,,
21873,-35.570651,149.111123,,
21874,-36.748685,147.156737,,
21875,-36.734052,147.191348,,
21876,-26.759904,152.88027,Obi Obi Creek,6636.496039722161
21877,-17.337222,145.623369,Lake Eacham,5490.406779924993
21878,-28.914397,153.391163,,
21879,-38.566625,143.807728,,
21881,-37.478196,144.013982,,
21882,-41.181609,146.316476,,
21883,-26.762769,152.851378,Obi Obi Creek,6210.64490820893
21884,-30.149062,153.092627,,
21885,-33.616692,149.716111,,
21886,-24.945752,152.223129,Burrum Coast,31658.29194710863
21887,-28.719346,152.661721,Upper Coomera River,73481.29233484437
21888,-38.242142,143.991441,,
21889,-38.091196,144.278003,,
21890,-41.563112,146.938394,,
21891,-36.720792,146.220646,,
21892,-21.145757,149.088593,Sandringham Bay - Bakers Creek Aggregation,9351.718862651189
21894,-27.505198,152.924758,Greenbank Army Training Area C,14072.051331403058
21895,-26.822434,152.839823,Upper Pumicestone Coastal Plain,11444.690322878583
21897,-36.241748,148.546106,,
21898,-28.683886,153.370149,Upper Coomera River,50705.63629724586
21899,-37.68216,145.09812,,
21900,-32.282417,151.875608,,
21901,-29.930428,152.719059,,
21902,-43.165749,146.925144,,
21903,-37.752885,145.117042,,
21904,-33.181482,149.218688,,
21905,-28.819173,153.342798,,
21906,-42.801037,147.146673,,
21907,-37.662515,144.349896,,
21908,-28.455505,153.41476,Upper Coomera River,30377.883377671573
21909,-37.752947,145.117557,,
21910,-42.895051,147.294441,,
21911,-17.381911,145.665514,Zillie Falls,10111.787801264307
21912,-26.851197,152.966722,Upper Pumicestone Coastal Plain,0.0
21913,-32.798747,149.966378,,
21914,-43.106533,146.976154,,
21915,-33.368259,151.374736,,
21916,-36.793392,145.100813,,
21917,-37.705237,145.267548,,
21918,-27.360612,152.986408,Pine River and Hayes Inlet,6350.059658665646
21919,-33.205464,149.219402,,
21920,-35.469557,149.923714,,
21921,-37.661139,145.375593,,
21922,-37.076665,145.186043,,
21923,-27.096611,152.920407,Moreton Bay,7911.000419314815
21924,-30.257242,153.014059,,
21925,-37.756669,145.122099,,
21926,-36.582767,147.092798,,
21927,-37.652925,145.103039,,
21928,-37.0436,143.813696,,
21929,-25.81767,152.62,Wide Bay Military Training Area C,22398.1053358017
21930,-37.734909,145.227714,,
21931,-41.50818,146.689489,,
21932,-28.010938,152.554275,Dalrymple and Blackfellow Creeks,16845.362838932127
21933,-41.496458,147.419354,,
21934,-37.773104,145.443967,,
21935,-33.619037,149.715313,,
21936,-26.656404,152.968053,Coolum Creek and Lower Maroochy River,3993.6118094739395
21938,-37.754048,145.114139,,
21939,-26.687123,152.941779,Coolum Creek and Lower Maroochy River,3870.060965503163
21940,-21.141819,149.077258,Sandringham Bay - Bakers Creek Aggregation,10473.428137815052
21941,-36.742266,146.305908,,
21942,-41.116763,145.93325,,
21943,-28.431025,153.470203,Upper Coomera River,32492.000064762684
21944,-27.360055,152.986884,Pine River and Hayes Inlet,6272.4757200440245
21945,-32.732518,151.557554,,
21946,-36.911613,149.203551,,
21947,-42.752472,146.62478,,
21948,-32.751947,150.075302,,
21949,-38.668412,143.569146,,
21950,-42.608949,147.430133,,
21951,-30.233496,152.883811,,
21952,-28.290707,153.329672,Upper Coomera River,12805.850797286466
21953,-41.233445,146.401395,,
21954,-33.745575,150.599427,,
21955,-36.444994,148.451879,,
21956,-27.087268,152.937845,Moreton Bay,6344.474916962909
21957,-28.029126,152.550112,Dalrymple and Blackfellow Creeks,17034.531494677307
21958,-27.355093,152.987462,Pine River and Hayes Inlet,5773.321431035678
21959,-27.35353,152.950459,Pine River and Hayes Inlet,7744.454295080045
21960,-29.789018,151.817086,,
21961,-31.757072,151.882725,,
21962,-33.970146,150.912323,,
21963,-36.183221,148.634908,,
21964,-37.752754,145.117464,,
21965,-35.304313,148.060995,,
21966,-17.538931,145.705783,Nandroya Falls,8402.156924630606
21967,-26.68664,152.679836,Conondale Range Aggregation,4471.0590141108705
21968,-27.934788,153.265422,Lake Coombabah,4636.431036797769
21969,-33.526576,149.870524,,
21970,-38.189562,146.536986,,
21971,-41.194576,146.511483,,
21972,-28.407052,153.562191,Upper Coomera River,38684.93880824057
21973,-37.68239,144.439321,,
21974,-37.752568,145.117431,,
21975,-41.488135,146.905918,,
21976,-31.202964,151.807537,,
21977,-43.024353,147.250099,,
21978,-37.523737,145.387358,,
21979,-37.320094,145.284831,,
21980,-28.028955,152.550766,Dalrymple and Blackfellow Creeks,17089.622660504054
21981,-38.661711,143.591774,,
21982,-17.339967,145.650446,Lake Eacham,6247.296410099218
21983,-27.464753,152.886709,Greenbank Army Training Area C,19262.474922625363
21984,-17.253179,145.478023,Bromfield Swamp,14962.539399452613
21985,-42.774389,147.073495,,
21986,-26.761111,152.859746,Obi Obi Creek,6111.422563133264
21987,-34.72234,150.643832,,
21988,-30.630351,151.47262,,
21989,-28.479692,152.85397,Upper Coomera River,41580.38382198527
21990,-37.680152,144.426146,,
21991,-21.134705,148.720744,"Broken River, Urannah Creek and Massey Creek Aggregation",20869.33532909437
21992,-26.851305,152.972318,Upper Pumicestone Coastal Plain,0.0
21993,-37.676917,145.150723,,
21994,-35.361843,147.775666,,
21995,-27.361053,152.986357,Pine River and Hayes Inlet,6394.868440239354
21996,-33.517641,149.774208,,
21997,-37.676747,145.150772,,
21998,-38.144373,144.314661,,
21999,-37.799896,145.010521,,
22000,-33.254403,148.937826,,
22002,-34.262551,150.547701,,
22003,-38.161248,145.923344,,
22004,-28.029258,152.549951,Dalrymple and Blackfellow Creeks,17023.96252937983
22005,-30.218543,152.727964,,
22006,-36.626274,146.756058,,
22008,-37.242355,144.440861,,
22009,-41.153616,145.029402,,
22010,-31.828438,151.899397,,
22011,-37.753327,145.11476,,
22012,-38.656989,146.20316,,
22013,-41.259767,146.319925,,
22014,-29.139952,150.989292,,
22015,-33.100786,148.875824,,
22016,-40.94781,145.713783,,
22018,-37.75283,145.117125,,
22019,-37.756907,145.078862,,
22020,-26.246171,152.577201,Noosa River Wetlands,39660.53274747591
22021,-30.339843,152.615376,,
22022,-37.752737,145.117459,,
22023,-31.826879,151.892928,,
22024,-33.526442,149.865403,,
22025,-34.041458,150.694356,,
22026,-37.87858,141.289759,,
22027,-30.344895,152.696314,,
22028,-42.920757,147.250704,,
22029,-42.972223,147.299527,,
22030,-41.448951,146.246738,,
22031,-27.504321,152.9308,Greenbank Army Training Area C,14116.067034400436
22033,-37.753208,145.117893,,
22034,-28.817492,153.343363,,
22035,-33.497387,150.082726,,
22037,-17.418716,145.602547,Bromfield Swamp,7380.0267812773545
22038,-29.160715,151.032398,,
22039,-27.203295,153.018292,Moreton Bay,1956.1777395637882
22040,-41.148543,147.803578,,
22041,-26.687218,152.941961,Coolum Creek and Lower Maroochy River,3849.8306469157365
22042,-35.30092,148.229213,,
22043,-32.724512,151.623859,,
22044,-35.446547,149.721894,,
22045,-37.700651,145.107797,,
22046,-32.799766,149.965578,,
22047,-33.537388,149.816608,,
22048,-33.821228,149.903898,,
22049,-41.310722,147.363403,,
22050,-36.789211,144.509491,,
22051,-28.841187,152.151927,,
22052,-41.653643,146.945271,,
22053,-41.233845,147.160895,,
22054,-41.363573,146.925503,,
22055,-26.643506,152.954268,Coolum Creek and Lower Maroochy River,5937.79045711488
22056,-41.631338,147.958395,,
22057,-36.906272,145.645827,,
22058,-41.511093,146.689958,,
22059,-17.265392,145.601558,Lake Eacham,2909.029665293839
22060,-41.117306,145.933785,,
22061,-38.138827,144.253364,,
22062,-32.751189,150.07513,,
22063,-28.619084,153.311639,Upper Coomera River,42121.18902354281
22064,-41.571793,147.239113,,
22065,-36.368506,145.890271,,
22066,-26.297451,152.852693,Noosa River Wetlands,11899.980484980824
22067,-24.833051,152.281011,Burrum Coast,34669.51705287046
22068,-42.752775,146.969422,,
22069,-27.949752,153.266773,Lake Coombabah,3524.173570243289
22070,-17.512855,145.532911,Zillie Falls,13412.594727296471
22071,-36.387083,145.905384,,
22072,-33.496819,150.082657,,
22073,-28.355248,153.36149,Upper Coomera River,18971.767174475637
22074,-37.721738,145.109562,,
22075,-38.14452,144.314444,,
22076,-41.227749,146.303381,,
22077,-41.170528,145.882061,,
22078,-41.499064,146.940079,,
22079,-41.309331,147.364467,,
22080,-27.36161,152.986046,Pine River and Hayes Inlet,6464.047746230038
22081,-28.440888,153.482985,Upper Coomera River,34146.733247849275
22082,-36.829073,146.39823,,
22083,-26.762481,152.851353,Obi Obi Creek,6178.272404323516
22084,-33.7674,151.118453,,
22085,-28.643877,153.375642,Upper Coomera River,46660.53672829162
22086,-25.181573,150.185273,Boggomoss Springs,25093.995016093955
22087,-27.410067,152.60671,Greenbank Army Training Area C,40436.65804770244
22088,-37.674903,145.153277,,
22089,-28.33806,152.295173,Dalrymple and Blackfellow Creeks,38223.42210629412
22090,-34.576523,150.72562,,
22091,-41.257019,148.053819,,
22092,-29.921539,152.68801,,
22093,-17.261684,145.476706,Bromfield Swamp,14186.193332695233
22094,-38.647595,146.196678,,
22095,-27.087973,152.942314,Moreton Bay,5899.7309606161025
22096,-36.909429,149.239129,,
22097,-43.1663,146.9256,,
22098,-36.554443,145.983131,,
22099,-26.548532,152.963204,Coolum Creek and Lower Maroochy River,8186.957454631057
22101,-42.894517,147.303615,,
22102,-26.924557,152.672968,Conondale Range Aggregation,22559.086985662496
22103,-33.650896,150.17905,,
22104,-35.304076,149.153373,,
22105,-27.436765,152.633491,Greenbank Army Training Area C,36529.838623672134
22106,-38.564576,146.003848,,
22108,-34.262555,150.510444,,
22109,-41.746893,147.767861,,
22110,-17.28314,145.578547,Lake Eacham,4608.845304839127
22111,-35.293862,148.221895,,
22112,-28.308354,153.272251,Upper Coomera River,8930.24012650096
22113,-26.629857,152.954646,Coolum Creek and Lower Maroochy River,7238.6224030465755
22114,-27.504413,152.930546,Greenbank Army Training Area C,14107.541285636371
22115,-35.469793,149.924004,,
22116,-40.96825,145.552423,,
22117,-28.238513,153.464285,Upper Coomera River,25021.810250516228
22118,-36.678446,146.877092,,
22119,-28.440572,153.463544,Upper Coomera River,32651.65865837228
22120,-43.027987,147.256407,,
22121,-41.698894,146.606812,,
22122,-38.144729,144.313998,,
22123,-42.752484,146.622285,,
22124,-42.905307,147.272072,,
22125,-30.969514,151.348225,,
22126,-43.067712,147.004859,,
22127,-37.1755,143.840475,,
22128,-24.894695,152.273961,Burrum Coast,30382.296997742767
22129,-37.736249,145.22229,,
22130,-37.736457,145.163249,,
22131,-17.140667,145.604896,Lake Barrine,11958.62571773774
22132,-32.472723,151.950937,,
22133,-26.267414,152.623251,Noosa River Wetlands,34787.04113197397
22134,-28.433544,153.009167,Upper Coomera River,27112.53248248354
22135,-34.880451,149.013362,,
22136,-29.986535,152.724252,,
22137,-28.83614,153.331697,,
22138,-42.895444,147.295353,,
22139,-41.013686,145.557707,,
22140,-29.873059,150.604662,,
22141,-36.144871,146.879332,,
22142,-38.144261,144.314439,,
22143,-40.960983,145.557684,,
22144,-34.729904,149.824333,,
22145,-24.951258,150.076439,Palm Tree and Robinson Creeks,42130.16691447488
22146,-36.495237,144.614743,,
22147,-31.930858,151.646304,,
22148,-28.499921,153.238017,Upper Coomera River,27594.23639066128
22149,-21.207619,148.539748,Eungella Dam,12159.686920571461
22150,-28.834474,153.290377,,
22151,-27.359929,152.987644,Pine River and Hayes Inlet,6221.894001799999
22152,-37.674692,145.153255,,
22153,-43.045464,147.11203,,
22154,-17.254095,145.542401,Lake Eacham,9076.152409357086
22156,-26.942541,152.745465,Upper Pumicestone Coastal Plain,23030.37146589095
22157,-37.680796,144.428156,,
22158,-37.751846,142.023147,,
22159,-35.454797,149.720736,,
22160,-37.721289,145.243142,,
22161,-31.167456,151.580376,,
22162,-41.524869,146.658146,,
22163,-27.349356,152.945083,Pine River and Hayes Inlet,7803.5451604594455
22164,-33.938803,149.965463,,
22166,-28.891577,153.382788,,
22167,-36.368751,145.890532,,
22168,-37.655817,144.346013,,
22169,-28.148499,153.226462,Upper Coomera River,4403.166071221911
22170,-26.699296,152.947052,Coolum Creek and Lower Maroochy River,3166.510459787708
22171,-17.427069,145.614799,Zillie Falls,6658.999568596965
22172,-27.174746,152.775133,Moreton Bay,23291.406913598963
22173,-31.793445,152.526195,,
22174,-43.062213,147.089174,,
22175,-36.503335,148.831634,,
22176,-37.706716,145.291378,,
22177,-32.284578,151.850598,,
22178,-29.585083,152.032006,,
22179,-26.943037,152.360265,Conondale Range Aggregation,32314.804619501974
22180,-26.762587,152.844917,Obi Obi Creek,6199.415907340021
22181,-30.244316,152.885184,,
22182,-41.25913,146.320188,,
22183,-37.698946,144.820286,,
22184,-30.414614,152.907788,,
22185,-32.723343,151.647699,,
22186,-37.752831,145.117348,,
22187,-31.520569,152.554865,,
22188,-37.105511,146.377754,,
22189,-43.366875,147.336967,,
22190,-30.365535,152.721441,,
22191,-31.705971,152.574863,,
22192,-26.760968,152.858266,Obi Obi Creek,6072.250143078956
22193,-26.687381,152.942004,Coolum Creek and Lower Maroochy River,3840.476482573853
22194,-29.860119,150.581224,,
22195,-42.978985,147.190672,,
22196,-37.714907,145.111778,,
22197,-30.435554,152.698314,,
22198,-30.242978,153.028908,,
22199,-26.624845,152.956123,Coolum Creek and Lower Maroochy River,7674.71614645355
22200,-36.623347,143.285623,,
22201,-33.526538,149.535868,,
22202,-36.265245,146.894073,,
22203,-28.352064,153.194861,Upper Coomera River,10776.678867473216
22204,-36.217409,149.121099,,
22207,-37.861666,144.131688,,
22210,-28.332147,152.313442,Dalrymple and Blackfellow Creeks,37323.73241911594
22211,-37.757144,145.118237,,
22212,-41.298874,147.960305,,
22213,-30.343996,152.695056,,
22214,-24.946997,152.224352,Burrum Coast,31488.605812678627
22215,-31.82532,151.889033,,
22216,-42.895444,147.295268,,
22217,-38.472205,146.211612,,
22218,-37.72133,145.110855,,
22219,-37.752631,145.093602,,
22220,-35.469793,149.923849,,
22221,-26.760064,152.851968,Obi Obi Creek,5909.968958379592
22222,-37.726364,145.038071,,
22224,-41.355909,146.911791,,
22225,-40.960955,145.557767,,
22226,-37.162677,145.428883,,
22227,-43.022635,147.25114,,
22229,-28.085211,153.346918,Lake Coombabah,12873.749180063118
22230,-37.752694,145.117449,,
22231,-30.346169,152.694829,,
22232,-36.7831,145.6579,,
22233,-34.7407,142.5064,,
22234,-38.5455,146.4744,,
22235,-41.2301,147.2142,,
22236,-35.3117,149.1464,,
22237,-38.5515,143.7474,,
22238,-37.1157,144.0669,,
22239,-38.0869,145.8301,,
22240,-33.9388,140.9385,,
22241,-36.7736,144.5132,,
22242,-37.3453,145.2891,,
22243,-36.1091,146.9703,,
22244,-38.4037,146.2558,,
22245,-29.0939,151.2784,,
22246,-36.1082,146.8964,,
22247,-41.5245,146.6584,,
22248,-36.5519,145.9797,,
22249,-36.7301,146.8144,,
22250,-37.9089,147.7251,,
22251,-35.2225,149.0662,,
22252,-32.9416,150.6441,,
22253,-35.7268,148.6671,,
22254,-27.3454,152.9533,Pine River and Hayes Inlet,6908.558441900424
22255,-35.9239,144.3546,,
22256,-37.7528,145.6933,,
22257,-36.5642,145.9996,,
22258,-37.9294,145.5747,,
22259,-33.3491,151.3454,,
22260,-37.8715,145.0685,,
22261,-35.3214,148.9423,,
22262,-16.5802,145.3332,Great Barrier Reef Marine Park,15012.44929446486
22263,-33.4801,145.5303,,
22264,-17.2685,145.5781,Lake Eacham,4958.231809152752
22265,-36.6336,145.5752,,
22266,-37.6956,145.0997,,
22267,-28.6902,150.9087,,
22268,-35.9278,144.3714,,
22269,-37.3527,144.5279,,
22270,-36.9804,143.9655,,
22271,-35.9827,144.4181,,
22272,-42.8636,147.2308,,
22273,-36.7526,145.5742,,
22274,-36.4082,143.9644,,
22275,-41.8495,146.5738,,
22276,-38.1861,144.4284,,
22277,-33.5931,151.3194,,
22278,-37.7943,143.9144,,
22279,-36.6826,143.9164,,
22280,-35.2359,149.0705,,
22281,-28.4147,151.0851,,
22282,-28.6357,153.3463,Upper Coomera River,44850.58257346766
22283,-26.4028,152.9022,Noosa River Wetlands,11434.883271704732
22284,-34.7408,149.6639,,
22285,-36.8782,145.6972,,
22286,-38.1442,144.3207,,
22287,-37.9074,145.4562,,
22288,-27.5978,152.3875,Dalrymple and Blackfellow Creeks,35346.23659014632
22289,-31.4819,149.1284,,
22290,-37.1566,145.4543,,
22291,-37.3972,144.1761,,
22292,-27.7103,153.1821,Carbrook Wetlands Aggregation,7209.514734711775
22293,-36.1993,144.6212,,
22294,-38.4595,143.5739,,
22295,-38.3597,142.4928,,
22296,-34.7916,138.4879,,
22297,-35.3004,149.1425,,
22298,-36.7079,147.4416,,
22299,-37.7042,144.8324,,
22300,-36.0568,145.2041,,
22301,-27.4429,152.6697,Greenbank Army Training Area C,33345.757906795225
22302,-36.7313,147.1636,,
22303,-33.7732,150.6498,,
22304,-33.5661,150.2435,,
22305,-26.3662,152.8589,Noosa River Wetlands,12794.39811512706
22306,-38.5861,143.3276,,
22307,-38.0827,147.0121,,
22308,-38.4565,143.4349,,
22309,-38.3859,142.4661,,
22310,-38.2696,146.5409,,
22311,-31.8793,151.4907,,
22312,-32.5434,148.9331,,
22313,-33.7637,150.6599,,
22314,-36.3636,148.5876,,
22315,-35.1872,149.1222,,
22316,-36.7988,146.6671,,
22317,-35.3621,149.3356,,
22318,-33.8171,148.9757,,
22319,-38.0834,145.1333,,
22320,-36.5985,143.9427,,
22321,-37.6782,142.7449,,
22322,-34.4243,140.5315,,
22323,-37.7012,145.1062,,
22324,-38.6217,146.6641,,
22325,-35.2295,149.0658,,
22326,-34.6345,149.5301,,
22327,-25.0589,148.2366,Lake Nuga Nuga,42477.05681290504
22328,-37.4596,145.1634,,
22329,-37.7361,145.2209,,
22330,-37.1017,144.4094,,
22331,-32.7975,149.9668,,
22332,-37.8135,147.5991,,
22333,-38.5202,145.3712,,
22334,-36.9787,143.9659,,
22335,-38.7509,143.6201,,
22336,-35.2331,149.0714,,
22337,-30.0486,145.9626,,
22338,-35.8652,148.4968,,
22339,-37.7643,147.3735,,
22340,-27.4216,153.0294,Moreton Bay,9433.411803481235
22341,-30.5028,153.0141,,
22342,-37.5553,143.8321,,
22343,-36.2489,147.8364,,
22344,-37.5026,148.2029,,
22345,-36.3142,146.5019,,
22346,-36.0439,146.9246,,
22347,-35.9185,145.6734,,
22348,-38.1679,143.0057,,
22349,-35.4083,138.9763,,
22350,-27.3798,153.0456,Moreton Bay,4842.13422093958
22351,-38.5339,143.9774,,
22352,-37.9321,144.6642,,
22353,-37.6867,143.3639,,
22354,-32.2714,150.8917,,
22355,-36.3551,147.1147,,
22356,-41.5811,147.1817,,
22357,-37.3182,145.7127,,
22358,-36.2526,147.0201,,
22359,-37.2434,144.3689,,
22360,-36.6001,143.9399,,
22361,-37.8449,145.9918,,
22362,-37.1019,144.4125,,
22363,-38.5085,143.5446,,
22364,-36.6594,147.1403,,
22365,-37.9329,144.1456,,
22366,-37.8847,145.4479,,
22367,-41.0105,145.7229,,
22368,-37.7204,144.9093,,
22369,-37.1263,143.5816,,
22370,-38.1474,144.3013,,
22371,-36.2129,147.8351,,
22372,-27.4987,153.0167,Karawatha Forest Park,14379.901075184955
22373,-34.9115,138.5699,,
22374,-37.7234,144.9146,,
22375,-36.8961,146.2931,,
22376,-38.6391,146.3721,,
22377,-37.2626,144.3666,,
22378,-35.3054,149.1633,,
22379,-37.8267,145.1613,,
22380,-33.7639,150.6597,,
22381,-37.7171,144.9068,,
22382,-38.1491,144.3001,,
22383,-38.3068,145.0025,,
22384,-26.4368,152.9679,Lake Weyba,6405.273405553832
22385,-37.1094,146.3999,,
22386,-34.9191,138.5962,,
22387,-37.2595,144.3803,,
22388,-32.7459,149.4285,,
22389,-35.3121,149.1469,,
22390,-35.3063,149.1401,,
22391,-36.8161,144.5191,,
22392,-33.0594,149.6517,,
22393,-35.8039,144.2847,,
22394,-35.9009,144.3662,,
22395,-37.7243,145.1489,,
22396,-36.7256,146.9631,,
22397,-38.1697,146.4814,,
22398,-35.2348,149.0669,,
22399,-38.3113,142.8575,,
22400,-37.6949,141.2488,,
22401,-36.7609,145.5849,,
22402,-38.3414,145.9604,,
22403,-41.4977,147.0689,,
22404,-35.0049,138.7528,,
22405,-35.9961,145.9009,,
22406,-37.3214,145.7112,,
22407,-17.2745,145.5811,Lake Eacham,4466.835321719721
22408,-36.8265,147.0776,,
22409,-34.9176,138.5869,,
22410,-33.6422,150.0206,,
22411,-43.1624,146.9282,,
22412,-33.7011,150.4864,,
22413,-37.8608,144.1319,,
22414,-27.4701,153.0539,Moreton Bay,11800.69259886067
22415,-36.7391,146.9587,,
22416,-37.8322,145.1336,,
22417,-37.2079,145.4273,,
22418,-37.6789,145.1502,,
22419,-27.4902,153.0009,Karawatha Forest Park,15931.388061550491
22420,-35.9313,144.3758,,
22421,-37.2957,144.9537,,
22422,-35.3517,149.2365,,
22423,-35.6736,139.3431,,
22424,-42.7752,147.0284,,
22425,-37.8595,144.9037,,
22426,-32.3158,148.6218,,
22427,-38.3685,144.8216,,
22428,-35.9762,144.3205,,
22429,-36.7013,146.9118,,
22430,-37.3349,145.7409,,
22431,-37.8584,144.8728,,
22432,-33.6311,150.3349,,
22433,-38.0953,146.2422,,
22434,-37.2403,145.7703,,
22435,-35.9086,144.3525,,
22436,-37.5392,147.6235,,
22437,-37.2552,145.8736,,
22438,-37.2466,144.4415,,
22439,-37.7964,145.0019,,
22440,-27.4116,152.9444,Pine River and Hayes Inlet,13381.603673340931
22441,-36.9693,143.8365,,
22442,-37.7136,148.1681,,
22443,-36.9106,149.2041,,
22444,-37.8758,144.7652,,
22445,-37.7767,145.5766,,
22446,-37.9169,147.7306,,
22447,-36.3159,146.8367,,
22448,-36.6299,144.5533,,
22449,-38.4014,146.2569,,
22450,-34.5969,148.8061,,
22451,-35.2269,149.0645,,
22452,-37.1639,145.4189,,
22453,-37.8828,147.8602,,
22454,-32.9141,149.5457,,
22455,-35.9089,144.2113,,
22456,-36.6587,146.4205,,
22457,-36.8263,146.4295,,
22458,-37.8432,147.7361,,
22459,-36.5109,144.6131,,
22460,-37.2549,144.4482,,
22461,-36.5989,143.9419,,
22462,-33.5797,148.5014,,
22463,-34.4866,150.4337,,
22464,-37.6291,144.7994,,
22465,-37.8235,144.9776,,
22466,-27.1373,152.5103,Conondale Range Aggregation,45986.75904613975
22467,-41.5955,145.9275,,
22468,-35.5594,149.6302,,
22469,-38.0876,145.8316,,
22470,-37.5861,144.7639,,
22471,-33.7124,151.2954,,
22472,-36.5619,146.7246,,
22473,-33.4172,149.5922,,
22474,-35.5161,149.2613,,
22475,-34.6089,150.2638,,
22476,-36.8518,147.0808,,
22477,-35.3302,145.0599,,
22478,-37.7116,144.9789,,
22479,-32.2427,148.5998,,
22480,-33.0065,151.5979,,
22481,-36.0727,146.8658,,
22482,-35.2899,149.1341,,
22483,-37.8679,144.8851,,
22484,-33.5206,150.0791,,
22485,-37.9181,147.7059,,
22486,-26.4366,152.2205,Conondale Range Aggregation,45867.73197844466
22487,-37.0495,146.0775,,
22488,-37.8847,142.6555,,
22489,-33.0825,147.1796,,
22490,-36.8675,145.0584,,
22491,-36.8981,145.6608,,
22492,-36.5521,145.9811,,
22493,-38.0539,147.5668,,
22494,-33.6628,149.9771,,
22495,-37.6799,144.8054,,
22496,-42.8986,147.3155,,
22497,-38.5509,146.5705,,
22498,-41.4448,145.5296,,
22499,-36.1066,146.9081,,
22500,-37.7659,145.1848,,
22501,-42.9016,147.3375,,
22502,-34.7928,139.0097,,
22503,-28.0855,153.1189,Upper Coomera River,8880.059558569821
22504,-32.3011,142.5028,,
22505,-37.7648,144.9841,,
22506,-37.4904,147.2673,,
22507,-37.2455,144.3696,,
22508,-36.7153,145.1697,,
22509,-34.2547,142.2323,,
22510,-37.7139,145.2849,,
22511,-33.6548,150.3141,,
22512,-34.7359,149.7093,,
22513,-37.1044,146.2569,,
22514,-37.5262,142.0386,,
22515,-24.8651,152.3675,Burrum Coast,26571.31059923664
22516,-37.4043,144.0037,,
22517,-35.8264,144.2708,,
22518,-35.3434,149.2349,,
22519,-36.5578,145.9887,,
22520,-41.3596,146.4755,,
22521,-36.7571,146.9807,,
22522,-37.5443,143.8315,,
22523,-37.7051,145.1098,,
22524,-30.3311,152.1467,,
22525,-38.7649,143.6341,,
22526,-38.1234,145.7046,,
22527,-27.7277,151.6466,Lake Broadwater,66191.44164625117
22528,-36.4284,146.5111,,
22529,-33.2903,149.6146,,
22530,-37.8265,147.6415,,
22531,-37.2983,145.8422,,
22532,-38.1489,144.3242,,
22533,-21.1691,148.4986,Eungella Dam,8314.266433767176
22534,-35.3134,149.1473,,
22535,-41.7841,145.5011,,
22536,-33.1241,148.9098,,
22537,-42.7206,146.6807,,
22538,-37.4998,143.8907,,
22539,-33.5316,150.1943,,
22540,-35.2806,149.1145,,
22541,-35.2986,149.1426,,
22542,-42.8739,147.3654,,
22543,-34.4866,149.3577,,
22544,-37.8311,145.0042,,
22545,-38.0786,147.0417,,
22546,-33.7585,150.6667,,
22547,-33.5994,151.3262,,
22548,-37.7682,145.5344,,
22549,-37.6874,143.0574,,
22550,-35.2899,149.1193,,
22551,-37.8461,145.1181,,
22552,-38.1447,144.3141,,
22553,-33.7014,150.4829,,
22554,-37.2072,145.4263,,
22555,-36.9401,145.5559,,
22556,-36.0557,146.2103,,
22557,-41.8011,146.9671,,
22558,-37.8941,145.4389,,
22559,-35.7365,149.3969,,
22560,-34.1807,142.2219,,
22561,-27.2294,152.9564,Pine River and Hayes Inlet,6678.450347086924
22562,-37.3686,144.1547,,
22563,-27.4706,153.1072,Moreton Bay,7549.720710121665
22564,-34.1031,148.5063,,
22565,-26.2702,152.8781,Noosa River Wetlands,10357.062236831665
22566,-36.5558,149.2973,,
22567,-35.2355,149.0732,,
22568,-16.9897,145.7529,Port of Cairns and Trinity Inlet,98.75912658900367
22569,-27.4327,152.6358,Greenbank Army Training Area C,36632.43359853547
22570,-42.8939,147.3012,,
22571,-25.7968,149.5587,Palm Tree and Robinson Creeks,32262.110874735063
22572,-36.4255,143.9556,,
22573,-34.2455,139.6249,,
22574,-36.5576,145.9855,,
22575,-26.8004,152.2967,Conondale Range Aggregation,28456.85393743859
22576,-36.3585,146.6985,,
22577,-34.4471,150.4472,,
22578,-42.8732,147.3681,,
22579,-33.3451,151.1606,,
22580,-35.2349,149.0673,,
